testName	seed	initInt	finalInt	nCircles	rStart	rEnd	biasType	biasSigma	ampType	ampParam1	ampParam2	growRate	brightStep	ROIspacing	inSmall	inLarge	onBound	outAll	isNegative
ROI‐Spacing	6317	-63.255	-56375.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	3	7	2	13	1
ROI‐Spacing	6318	2789.38	20620.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	7	9	2	11	0
ROI‐Spacing	6319	2394.83	5621.24	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
ROI‐Spacing	6320	2073.23	34917.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	5	5	0	15	0
ROI‐Spacing	6321	-800.169	-55081	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	1	5	3	15	1
ROI‐Spacing	6322	962.634	13320.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	0
ROI‐Spacing	6323	386.068	-69176.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	8	3	12	1
ROI‐Spacing	6324	814.899	40258.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	0
ROI‐Spacing	6325	770.652	-23440	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	3	13	1
ROI‐Spacing	6326	2466.32	46533.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
ROI‐Spacing	6327	338.851	-39576.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	1	15	1
ROI‐Spacing	6328	818.151	5455.83	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	6	0	14	0
ROI‐Spacing	6329	89.625	-41856.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	1	3	2	17	1
ROI‐Spacing	6330	1109.85	11451.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	4	7	2	13	0
ROI‐Spacing	6331	2069.33	45099.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	1	13	0
ROI‐Spacing	6332	1614.32	754.384	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	5	9	3	11	1
ROI‐Spacing	6333	1433.96	9984.82	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	1	15	0
ROI‐Spacing	6334	1726.3	32207.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	7	10	3	10	0
ROI‐Spacing	6335	2992.27	57294	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	7	8	1	12	0
ROI‐Spacing	6336	2599.7	29980.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	8	10	2	10	0
ROI‐Spacing	6337	2003.16	36385.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	4	6	2	14	0
ROI‐Spacing	6338	3598.72	33881.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	7	0	13	0
ROI‐Spacing	6339	1252.46	22572.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	2	13	0
ROI‐Spacing	6340	-921.609	-19174.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	3	5	2	15	1
ROI‐Spacing	6341	1414.48	-15362.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	3	6	3	14	1
ROI‐Spacing	6342	390.045	7468.08	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	3	13	0
ROI‐Spacing	6343	1556.4	14232	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	4	5	2	15	0
ROI‐Spacing	6344	-965.335	-19353.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	1	5	4	15	1
ROI‐Spacing	6345	-144.941	-54810.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	1	3	2	17	1
ROI‐Spacing	6346	3197.76	74112.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	9	11	2	9	0
ROI‐Spacing	6347	-107.052	12214.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	4	11	0
ROI‐Spacing	6348	-456.734	2482.95	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	5	7	4	13	0
ROI‐Spacing	6349	260.663	2670.87	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	6	9	3	11	0
ROI‐Spacing	6350	410.151	-23864.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"1.1,1.1,1.1,1.1,1.1"	3	3	1	17	1
ROI‐Spacing	8201	1099.53	44074.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	13	4	7	0
ROI‐Spacing	8202	2059.66	164.56	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	8	3	12	1
ROI‐Spacing	8203	1541.92	-972.505	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	12	6	8	1
ROI‐Spacing	8204	3133.09	37396.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	12	6	8	0
ROI‐Spacing	8205	881.58	-23712.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	11	5	9	1
ROI‐Spacing	8206	1194.64	33558.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	8	2	12	0
ROI‐Spacing	8207	1459.36	-19347.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	3	10	1
ROI‐Spacing	8208	493.786	12653.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	11	2	9	0
ROI‐Spacing	8209	133.861	-45106.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	9	4	11	1
ROI‐Spacing	8210	2199.55	35533.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	5	1	15	0
ROI‐Spacing	8211	343.84	1068.47	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	9	6	11	0
ROI‐Spacing	8212	-97.4291	-30128.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	9	4	11	1
ROI‐Spacing	8213	238.174	-26568.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	8	6	12	1
ROI‐Spacing	8214	2274.45	46827.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	14	5	6	0
ROI‐Spacing	8215	1106.26	-16735.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	8	3	12	1
ROI‐Spacing	8216	2286.84	5603.9	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	11	2	9	0
ROI‐Spacing	8217	2958.76	79665.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	8	11	1	9	0
ROI‐Spacing	8218	490.009	368.483	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	5	10	1
ROI‐Spacing	8219	768.494	17072	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	8	5	12	0
ROI‐Spacing	8220	-1235.07	-55242.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	0	10	6	10	1
ROI‐Spacing	8221	260.609	-1842	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	11	4	9	1
ROI‐Spacing	8222	373.331	-2419.12	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	9	4	11	1
ROI‐Spacing	8223	1942.26	59182.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	7	10	1	10	0
ROI‐Spacing	8224	-308.577	-20449	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	12	5	8	1
ROI‐Spacing	8225	1145.09	16446.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	5	10	0
ROI‐Spacing	8226	540.291	-21053.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	6	2	14	1
ROI‐Spacing	8227	808.02	830.624	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	9	2	11	0
ROI‐Spacing	8228	-514.208	-34748.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	8	2	12	1
ROI‐Spacing	8229	-191.4	-7424.81	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	4	10	1
ROI‐Spacing	8230	2689.83	51924	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	11	4	9	0
ROI‐Spacing	8231	462.885	-7898.79	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	11	3	9	1
ROI‐Spacing	8232	-1627.11	-69223.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	11	5	9	1
ROI‐Spacing	8233	839.185	-1169.13	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	11	4	9	1
ROI‐Spacing	8234	1640.19	52120.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	10	2	10	0
ROI‐Spacing	8235	279.001	-44609.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	6	2	14	1
ROI‐Spacing	8236	-1135.38	-64637.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	13	8	7	1
ROI‐Spacing	8237	790.388	4320.92	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	6	10	0
ROI‐Spacing	8238	1609.13	16144.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	5	10	0
ROI‐Spacing	8239	979.36	1189.92	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	12	5	8	0
ROI‐Spacing	8240	400.678	-9496.17	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	0	10	1
ROI‐Spacing	8241	1821.29	30994.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	7	2	13	0
ROI‐Spacing	8242	1799.59	44207.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	7	2	13	0
ROI‐Spacing	8243	2328.32	28620.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	11	2	9	0
ROI‐Spacing	8244	157.689	-35275.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	7	1	13	1
ROI‐Spacing	8245	1874.28	20980.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	8	1	12	0
ROI‐Spacing	8246	879.231	5102.52	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	10	3	10	0
ROI‐Spacing	8247	1592.99	30263.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	8	2	12	0
ROI‐Spacing	8248	-947.639	-50676.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	0	7	2	13	1
ROI‐Spacing	8249	1214.51	11460.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	9	5	11	0
ROI‐Spacing	8250	-655.59	-38301.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	8	3	12	1
ROI‐Spacing	8251	926.11	-5975.74	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	8	3	12	1
ROI‐Spacing	8252	2414.95	47487.9	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	10	3	10	0
ROI‐Spacing	8253	1479.9	40837.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	9	3	11	0
ROI‐Spacing	8254	2597.47	6051.88	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	11	3	9	0
ROI‐Spacing	8255	1039.44	-1647.12	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	7	4	13	1
ROI‐Spacing	8256	944.942	20276.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	8	1	12	0
ROI‐Spacing	8257	-398.872	-59097.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	0	8	5	12	1
ROI‐Spacing	8258	1162.48	11095	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	10	4	10	0
ROI‐Spacing	8259	461.05	-20640.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	7	5	13	1
ROI‐Spacing	8260	994.554	-2193.37	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	9	2	11	1
ROI‐Spacing	8261	1349.24	27977.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	5	10	1	10	0
ROI‐Spacing	8262	-443.309	-54858	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	0	9	3	11	1
ROI‐Spacing	8263	60.9613	-5084.64	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	12	4	8	1
ROI‐Spacing	8264	703.626	-21119.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	10	2	10	1
ROI‐Spacing	8265	-165.675	-7752.62	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	13	3	7	1
ROI‐Spacing	8266	447.756	-13977	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	10	4	10	1
ROI‐Spacing	8267	-372.418	-24467.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	10	4	10	1
ROI‐Spacing	8268	513.552	38681.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	12	1	8	0
ROI‐Spacing	8269	1617.48	17023.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	6	0	14	0
ROI‐Spacing	8270	217.135	5193.81	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	9	4	11	0
ROI‐Spacing	8271	1936.83	13318.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	11	3	9	0
ROI‐Spacing	8272	897.248	21833.1	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	7	3	13	0
ROI‐Spacing	8273	-369.5	2701.67	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	10	7	10	0
ROI‐Spacing	8274	766.789	-11985.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	9	4	11	1
ROI‐Spacing	8275	367.089	-47128.6	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	9	4	11	1
ROI‐Spacing	8276	-283.651	-9549.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	10	4	10	1
ROI‐Spacing	8277	-528.31	-40819.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	7	6	13	1
ROI‐Spacing	8278	556.569	-8806.37	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	14	5	6	1
ROI‐Spacing	8279	-447.888	-20933.9	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	9	5	11	1
ROI‐Spacing	8280	720.123	6519.53	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	8	2	12	0
ROI‐Spacing	8281	-549.452	-12114.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	15	5	5	1
ROI‐Spacing	8282	2478.69	28474.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	8	1	12	0
ROI‐Spacing	8283	1042.24	-8964.34	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	11	3	9	1
ROI‐Spacing	8284	-663.358	-41196.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	1	11	5	9	1
ROI‐Spacing	8285	637.464	-3095.05	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	12	5	8	1
ROI‐Spacing	8286	914.432	-5367.36	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	7	2	13	1
ROI‐Spacing	8287	960.163	23197.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	10	1	10	0
ROI‐Spacing	8288	894.432	-10486.5	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	8	2	12	1
ROI‐Spacing	8289	1752.65	15306.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	8	1	12	0
ROI‐Spacing	8290	3230.13	67073.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	6	9	0	11	0
ROI‐Spacing	8291	1629.27	16741.3	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	10	1	10	0
ROI‐Spacing	8292	1590.64	37443.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	9	1	11	0
ROI‐Spacing	8293	1617.47	27001.8	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	6	2	14	0
ROI‐Spacing	8294	334.293	-11566.2	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	10	5	10	1
ROI‐Spacing	8295	1588.95	2219.58	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	11	1	9	0
ROI‐Spacing	8296	316.641	-3058.76	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	6	4	14	1
ROI‐Spacing	8297	198.177	-20242.7	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	9	1	11	1
ROI‐Spacing	8298	2363.21	8501.95	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	2	6	1	14	0
ROI‐Spacing	8299	1302.14	-1049.21	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	4	12	4	8	1
ROI‐Spacing	8300	2334.89	22718.4	20	5	15	uniform	NaN	uniform	0	10	0.01	0.1	"2.3571,2.3571,2.3571,2.3571,2.3571,2.3571,2.3571"	3	11	2	9	0
